FID,BIORE_102,BIORE_103,BIORE_114,BIORE_116,BIORE_117,BIORE_118,BIORE_119,BIORE_121,BIORE_13,BIORE_132,BIORE_142,BIORE_147,BIORE_15,BIORE_16,BIORE_23,BIORE_26,BIORE_27,BIORE_29,BIORE_3,BIORE_4,geometry
252.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16400620.686949572 -2002921.9484713487, 16408417.706102101 -1998560.3140547862, 16416089.455961334 -2003139.4947828753, 16415968.001344444 -2012086.69763351, 16408166.777489597 -2016454.5235651871, 16400491.21315623 -2011868.9471499675, 16400620.686949572 -2002921.9484713487))"
253.0,,,,,,,,,,,,31764337.6212786,,571883.701206781,,,,,,,"POLYGON ((16253998.99853053 -1986752.3032077258, 16261825.462121703 -1982460.492863759, 16269450.937736712 -1987101.4079004168, 16269253.636993585 -1996040.5468237086, 16261422.861075103 -2000338.4524386213, 16253793.698550854 -1995691.1159253262, 16253998.99853053 -1986752.3032077258))"
254.0,,,168963347.15788,,,,,,,,,18282002.1100462,,101374.629152616,,,,,,,"POLYGON ((16269450.937736712 -1987101.4079004168, 16277273.713936327 -1982802.5008629493, 16284903.489470027 -1987436.6377878697, 16284714.188915579 -1996376.0899866219, 16276887.112327794 -2000681.0999211434, 16269253.636993585 -1996040.5468237086, 16269450.937736712 -1987101.4079004168))"
255.0,,,82581167.0860344,,,,,96813523.4634348,,,,,,,,,7952696.94706476,,,,"POLYGON ((16284903.48947003 -1987436.6377878697, 16292722.565406067 -1983130.639771861, 16300356.628916414 -1987757.9914138257, 16300175.329464247 -1996697.7439522634, 16292351.965101339 -2001009.852447294, 16284714.188915579 -1996376.0899866219, 16284903.48947003 -1987436.6377878697))"
256.0,,,,,,,,122242826.042244,,,,,,,,,64200401.4738069,,,904795.123132974,"POLYGON ((16300356.628916414 -1987757.9914138257, 16308171.991733236 -1983444.9081669494, 16315810.331256151 -1988065.4673820403, 16315637.033781331 -1997005.5073190576, 16307817.394520985 -2001324.7085826464, 16300175.329464247 -1996697.7439522634, 16300356.628916414 -1987757.9914138257))"
257.0,,,,,,,,69021917.1561555,,,112591765.564003,,,,,,,,,5734946.65475179,"POLYGON ((16315810.331256151 -1988065.4673820403, 16323621.96811461 -1983745.3046845759, 16331264.57166408 -1988359.064356305, 16331099.277003124 -1997299.378745697, 16323283.375706421 -2001625.6669531448, 16315637.033781331 -1997005.5073190576, 16315810.331256151 -1988065.4673820403))"
258.0,,,,,,,,,,,45274887.133118,,,,,,,,,,"POLYGON ((16331264.57166408 -1988359.064356305, 16339072.46974166 -1984031.8280210565, 16346719.325309863 -1988638.7810604912, 16346562.03426071 -1997579.3569511885, 16338749.883771995 -2001912.7262451376, 16331099.277003124 -1997299.378745697, 16331264.57166408 -1988359.064356305))"
259.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16346719.325309863 -1988638.7810604912, 16354523.47180079 -1984304.4769326877, 16362174.5673582 -1988904.6162785934, 16362025.28068022 -1997845.4407148927, 16354216.893826969 -2002185.885205417, 16346562.03426071 -1997579.3569511885, 16346719.325309863 -1988638.7810604912))"
260.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16362174.5673582 -1988904.6162785934, 16369974.94947358 -1984563.2502357936, 16377630.272969082 -1989156.5688547622, 16377488.991383055 -1998097.6288765427, 16369684.380975751 -2002445.142641255, 16362025.28068022 -1997845.4407148927, 16362174.5673582 -1988904.6162785934))"
261.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16377630.272969082 -1989156.5688547622, 16385426.877937032 -1984808.1468067556, 16393086.417298028 -1989394.637693334, 16392953.141486125 -1998335.9203363038, 16385152.320318142 -2002690.4974204523, 16377488.991383055 -1998097.6288765427, 16377630.272969082 -1989156.5688547622))"
262.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16393086.417298028 -1989394.637693334, 16400879.232363783 -1985039.1655820482, 16408542.975496328 -1989618.8217588754, 16408417.706102101 -1998560.3140547862, 16400620.686949572 -2002921.9484713487, 16392953.141486125 -1998335.9203363038, 16393086.417298028 -1989394.637693334))"
263.0,,,,,,,,,,,,12724960.0604099,,,,,,,,,"POLYGON ((16246586.809240099 -1973171.5261966297, 16254408.961483449 -1968885.782151471, 16262026.450259428 -1973527.070771695, 16261825.462121703 -1982460.492863759, 16253998.99853053 -1986752.3032077258, 16246377.834754096 -1982104.6172576966, 16246586.809240099 -1973171.5261966297))"
264.0,,,125637646.794325,,,,,,,,,61669308.9676758,,11963.8205707662,,,,,,,"POLYGON ((16262026.450259428 -1973527.070771695, 16269844.927011905 -1969234.2376437031, 16277466.7147574 -1973868.760603633, 16277273.713936327 -1982802.5008629493, 16269450.937736712 -1987101.4079004168, 16261825.462121703 -1982460.492863759, 16262026.450259428 -1973527.070771695))"
265.0,,,171117415.727959,,,,,16056647.2023391,,,,,,,,,145551.593381256,,,,"POLYGON ((16277466.7147574 -1973868.760603633, 16285281.503169132 -1969568.8440639032, 16292907.577980509 -1974196.5942146708, 16292722.565406067 -1983130.639771861, 16284903.489470027 -1987436.6377878697, 16277273.713936327 -1982802.5008629493, 16277466.7147574 -1973868.760603633))"
266.0,,,,,,,,143911879.323412,,,,,,,,,43408400.9522284,,,,"POLYGON ((16292907.577980509 -1974196.5942146708, 16300718.665217886 -1969889.5999668709, 16308349.01516948 -1974510.5701866776, 16308171.991733236 -1983444.9081669494, 16300356.628916414 -1987757.9914138257, 16292722.565406067 -1983130.639771861, 16292907.577980509 -1974196.5942146708))"
267.0,,,,,,,,92834605.4523684,,,56587427.3744942,,,,,,7333626.99325799,,,30565257.0691851,"POLYGON ((16308349.01516948 -1974510.5701866776, 16316156.388415279 -1970196.5039669503, 16323791.00155952 -1974810.6871611997, 16323621.96811461 -1983745.3046845759, 16315810.331256151 -1988065.4673820403, 16308171.991733236 -1983444.9081669494, 16308349.01516948 -1974510.5701866776))"
268.0,,,,,,,,,,,51613228.9849556,,,,,,,,,,"POLYGON ((16323791.00155952 -1974810.6871611997, 16331594.648013031 -1970489.5547380715, 16339233.512380539 -1975096.9438395018, 16339072.46974166 -1984031.8280210565, 16331264.57166408 -1988359.064356305, 16323621.96811461 -1983745.3046845759, 16323791.00155952 -1974810.6871611997))"
269.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16339233.512380539 -1975096.9438395018, 16347033.419257686 -1970768.7510137875, 16354676.522857394 -1975369.3389826159, 16354523.47180079 -1984304.4769326877, 16346719.325309863 -1988638.7810604912, 16339072.46974166 -1984031.8280210565, 16339233.512380539 -1975096.9438395018))"
270.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16354676.522857394 -1975369.3389826159, 16362472.677390873 -1971034.0915873281, 16370120.008210134 -1975627.8714113615, 16369974.94947358 -1984563.2502357936, 16362174.5673582 -1988904.6162785934, 16354523.47180079 -1984304.4769326877, 16354676.522857394 -1975369.3389826159))"
271.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16370120.008210134 -1975627.8714113615, 16377912.397649523 -1971285.5753116084, 16385563.943654232 -1975872.5400063957, 16385426.877937032 -1984808.1468067556, 16377630.272969082 -1989156.5688547622, 16369974.949473582 -1984563.2502357936, 16370120.008210134 -1975627.8714113615))"
272.0,,,,,,,,,,,,196610.333997145,,,,,,,,,"POLYGON ((16239186.268429028 -1959596.0690483493, 16247004.110320162 -1955316.3624385716, 16254613.625115072 -1959958.0363094439, 16254408.961483449 -1968885.782151471, 16246586.809240099 -1973171.5261966297, 16238973.631315136 -1968523.479091912, 16239186.268429028 -1959596.0690483493))"
273.0,,,96946958.6482334,,,,,,,,,55974663.3815112,,11900.6958773953,,,,,,,"POLYGON ((16254613.625115072 -1959958.0363094439, 16262427.803377695 -1955671.2482119824, 16270041.616176752 -1960306.1688007205, 16269844.927011905 -1969234.2376437031, 16262026.450259428 -1973527.070771695, 16254408.961483449 -1968885.782151471, 16254613.625115072 -1959958.0363094439))"
274.0,,,186673347.87302,,,,,617765.208120286,,,,,,,,,,,,,"POLYGON ((16270041.616176752 -1960306.1688007205, 16277852.117983118 -1956012.304843087, 16285470.216920966 -1960640.4650231968, 16285281.503169132 -1969568.8440639032, 16277466.7147574 -1973868.760603633, 16269844.927011905 -1969234.2376437031, 16270041.616176752 -1960306.1688007205))"
275.0,,,19108243.9613416,,,,,87077202.4558204,,,,,,,,,81106363.6903663,,,,"POLYGON ((16285470.216920966 -1960640.4650231968, 16293277.029459484 -1956339.5308653298, 16300899.402648756 -1960960.923537162, 16300718.665217886 -1969889.5999668709, 16292907.577980509 -1974196.5942146708, 16285281.503169132 -1969568.8440639032, 16285470.216920966 -1960640.4650231968))"
276.0,,,,,,,,178557553.186132,,,,,,,,,238684.284513786,,,8496239.79533677,"POLYGON ((16300899.402648756 -1960960.923537162, 16308702.51312411 -1956652.9248713457, 16316329.148655538 -1961267.5429622335, 16316156.388415279 -1970196.5039669503, 16308349.01516948 -1974510.5701866776, 16300718.665217886 -1969889.5999668709, 16300899.402648756 -1960960.923537162))"
277.0,,,,,,,,9496302.65121569,,,62827515.2816179,,,,,,,,,,"POLYGON ((16316329.148655538 -1961267.5429622335, 16324128.544288812 -1956952.4855129952, 16331759.43023134 -1961560.3219773807, 16331594.648013031 -1970489.5547380715, 16323791.00155952 -1974810.6871611997, 16316156.388415279 -1970196.5039669503, 16316329.148655538 -1961267.5429622335))"
278.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16331759.43023134 -1961560.3219773807, 16339555.098260142 -1957238.2115014002, 16347190.222661037 -1961839.2593209832, 16347033.419257686 -1970768.7510137875, 16339233.512380539 -1975096.9438395018, 16331594.648013031 -1970489.5547380715, 16331759.43023134 -1961560.3219773807))"
279.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16347190.222661037 -1961839.2593209832, 16354982.150339631 -1957510.1016070016, 16362621.501224596 -1962104.353790848, 16362472.677390873 -1971034.0915873281, 16354676.522857394 -1975369.3389826159, 16347033.419257686 -1970768.7510137875, 16347190.222661037 -1961839.2593209832))"
280.0,,,77518927.3574696,,,,,,,,,66659394.3449401,,,62622.2904565204,,,,,,"POLYGON ((16247212.437583314 -1946394.2523509068, 16255022.318329504 -1942113.4805129338, 16262628.16900182 -1946748.8103473978, 16262427.803377695 -1955671.2482119796, 16254613.625115072 -1959958.0363094439, 16247004.110320162 -1955316.3624385688, 16247212.437583314 -1946394.2523509068))"
281.0,,,186706575.779702,,,,,,,,,,,,555308.095245532,,,,,,"POLYGON ((16262628.16900182 -1946748.8103473978, 16270434.385138027 -1942460.9701855124, 16278044.52100583 -1947089.5519389047, 16277852.117983118 -1956012.304843083, 16270041.616176752 -1960306.1688007205, 16262427.803377695 -1955671.2482119796, 16262628.16900182 -1946748.8103473978))"
282.0,,,27704464.9904316,,,,,141643785.762638,,,,,,,,,17914362.0842795,,,,"POLYGON ((16278044.52100583 -1947089.5519389047, 16285847.059742466 -1942794.6490695952, 16293461.468956558 -1947416.4756644529, 16293277.029459484 -1956339.530865327, 16285470.216920966 -1960640.4650231968, 16277852.117983118 -1956012.304843083, 16278044.52100583 -1947089.5519389047))"
283.0,,,,,,,,135693304.159454,,,,,,,,,51570007.0450637,,,,"POLYGON ((16293461.468956558 -1947416.4756644529, 16301260.3175202 -1943114.515736414, 16308878.988209492 -1947729.5801220303, 16308702.51312411 -1956652.924871343, 16300899.402648756 -1960960.923537162, 16293277.029459484 -1956339.530865327, 16293461.468956558 -1947416.4756644529))"
284.0,,,,,,,,58066394.2641153,,,38356071.9799237,,,,,,245648.862075552,,,4435704.74233715,"POLYGON ((16308878.988209492 -1947729.5801220303, 16316674.133843001 -1943420.5688160674, 16324297.054114638 -1948028.863968625, 16324128.544288812 -1956952.4855129924, 16316329.148655538 -1961267.5429622335, 16308702.51312411 -1956652.924871343, 16308878.988209492 -1947729.5801220303))"
285.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16324297.054114638 -1948028.863968625, 16332088.484077299 -1943712.8069975583, 16339715.642016757 -1948314.3259202666, 16339555.098260142 -1957238.2115013986, 16331759.43023134 -1961560.3219773807, 16324128.544288812 -1956952.4855129924, 16324297.054114638 -1948028.863968625))"
286.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16339715.642016757 -1948314.3259202666, 16347503.343584388 -1943991.2290288424, 16355134.72725559 -1948585.9647520662, 16354982.150339631 -1957510.1016069984, 16347190.222661037 -1961839.2593209832, 16339555.098260142 -1957238.2115013986, 16339715.642016757 -1948314.3259202666))"
287.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16355134.72725559 -1948585.9647520662, 16362918.687720679 -1944255.8337168617, 16370554.28516611 -1948843.7792982534, 16370409.675824022 -1957768.1546595637, 16362621.501224596 -1962104.353790848, 16354982.150339631 -1957510.1016069984, 16355134.72725559 -1948585.9647520662))"
288.0,,,52633998.5233623,,,,,,,,,49414096.1829842,,,3365233.05933489,,,,,,"POLYGON ((16239822.863004198 -1932835.666795205, 16247628.447223414 -1928560.8825528757, 16255226.348566622 -1933196.6332731717, 16255022.318329504 -1942113.4805129338, 16247212.437583314 -1946394.2523509068, 16239610.88393369 -1941752.1815394675, 16239822.863004198 -1932835.666795205))"
289.0,,,186464644.658332,,,,,,,,,,,,767282.955261069,,,,,,"POLYGON ((16255226.348566622 -1933196.6332731717, 16263028.27998404 -1928914.7882278091, 16270630.465563327 -1933543.8031219058, 16270434.385138027 -1942460.9701855124, 16262628.16900182 -1946748.8103473978, 16255022.318329504 -1942113.4805129338, 16255226.348566622 -1933196.6332731717))"
290.0,,,37312471.1111201,,,,,144140831.194073,,,,,,,,,5779386.86561942,,,,"POLYGON ((16270630.465563327 -1933543.8031219058, 16278428.731411345 -1929254.9028468293, 16286035.189415557 -1933877.174859476, 16285847.059742466 -1942794.6490695952, 16278044.52100583 -1947089.5519389047, 16270434.385138027 -1942460.9701855124, 16270630.465563327 -1933543.8031219058))"
291.0,,,,,,,,164895892.869343,,,,,,,,,22337526.5378511,,,,"POLYGON ((16286035.189415557 -1933877.174859476, 16293829.776942628 -1929581.2249600613, 16301440.495538738 -1934196.7470625397, 16301260.317520196 -1943114.515736414, 16293461.468956558 -1947416.4756644529, 16285847.059742466 -1942794.6490695952, 16286035.189415557 -1933877.174859476))"
292.0,,,,,,,,76322430.3779047,,,38306511.2172615,,,,,,6078667.67358321,,,11366212.9129966,"POLYGON ((16301440.495538738 -1934196.7470625397, 16309231.392009495 -1929893.753176147, 16316846.359342717 -1934502.5183664113, 16316674.133843001 -1943420.5688160674, 16308878.988209492 -1947729.5801220303, 16301260.3175202 -1943114.515736414, 16301440.495538738 -1934196.7470625397))"
293.0,,,,,,,,,,,,,,,,,,,,124998.704548597,"POLYGON ((16316846.359342717 -1934502.5183664113, 16324633.552038096 -1930192.4861622758, 16332252.75623199 -1934794.4874650869, 16332088.484077299 -1943712.8069975583, 16324297.054114638 -1948028.863968625, 16316674.133843001 -1943420.5688160674, 16316846.359342717 -1934502.5183664113))"
294.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16332252.75623199 -1934794.4874650869, 16340036.232449358 -1930477.422644232, 16347659.661605947 -1935072.653111287, 16347503.343584388 -1943991.2290288424, 16339715.642016757 -1948314.3259202666, 16332088.484077299 -1943712.8069975583, 16332252.75623199 -1934794.4874650869))"
295.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16347659.661605947 -1935072.653111287, 16355439.408659225 -1930748.561406438, 16363067.050859103 -1935337.014116494, 16362918.687720679 -1944255.8337168617, 16355134.72725559 -1948585.9647520662, 16347503.343584388 -1943991.2290288424, 16347659.661605947 -1935072.653111287))"
296.0,,,17986759.3489481,,,,,,,,,54470322.1982983,,343925.75288,,,,,,,"POLYGON ((16232444.876778012 -1919282.227602441, 16240246.165475639 -1915013.4023983749, 16247836.130265325 -1919649.5856678975, 16247628.447223414 -1928560.8825528757, 16239822.863004198 -1932835.666795205, 16232229.257686252 -1928193.1873303722, 16232444.876778012 -1919282.227602441))"
297.0,,,187201245.008419,,,,,,,,,,,,,,,,,,"POLYGON ((16247836.130265325 -1919649.5856678975, 16255633.777931368 -1915373.707166242, 16263228.025981741 -1920003.1667920277, 16263028.27998404 -1928914.7882278091, 16255226.348566622 -1933196.6332731717, 16247628.447223414 -1928560.8825528757, 16247836.130265325 -1919649.5856678975))"
298.0,,,61640220.5325691,,,,,57104255.3140669,,,,,,,,,68457563.9692309,,,,"POLYGON ((16263228.025981741 -1920003.1667920277, 16271022.019870574 -1915720.240523197, 16278620.539408393 -1920342.9694722295, 16278428.731411345 -1929254.9028468293, 16270630.465563327 -1933543.8031219058, 16263028.27998404 -1928914.7882278091, 16263228.025981741 -1920003.1667920277))"
299.0,,,,,,,,164827632.726628,,,,,,,,,22375169.852262,,,,"POLYGON ((16278620.539408393 -1920342.9694722295, 16286410.86679033 -1916053.0009985636, 16294013.6460205 -1920668.992264153, 16293829.776942628 -1929581.2249600613, 16286035.189415557 -1933877.174859476, 16278428.731411345 -1929254.9028468293, 16278620.539408393 -1920342.9694722295))"
300.0,,,,,,,,92831708.6082876,,,91076510.3330761,,,,,,1547439.55849555,,,1747874.84971563,"POLYGON ((16294013.6460205 -1920668.992264153, 16301800.29418193 -1916371.987179826, 16309407.321287613 -1920981.2337817329, 16309231.392009495 -1929893.753176147, 16301440.495538738 -1934196.7470625397, 16293829.776942628 -1929581.2249600613, 16294013.6460205 -1920668.992264153))"
301.0,,,,,,,,,,,15188821.7563205,,,,,,,,,72186.4603958391,"POLYGON ((16309407.321287613 -1920981.2337817329, 16317190.277531117 -1916677.1977126657, 16324801.54067383 -1921279.6926972382, 16324633.552038096 -1930192.4861622758, 16316846.359342717 -1934502.5183664113, 16309231.392009495 -1929893.753176147, 16309407.321287613 -1920981.2337817329))"
302.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16324801.54067383 -1921279.6926972382, 16332580.792318305 -1916968.6313010093, 16340196.27963805 -1921564.3677413035, 16340036.232449358 -1930477.422644232, 16332252.75623199 -1934794.4874650869, 16324633.552038096 -1930192.4861622758, 16324801.54067383 -1921279.6926972382))"
303.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((16340196.27963805 -1921564.3677413035, 16347971.814018838 -1917246.2867070572, 16355591.513634194 -1921835.2577029772, 16355439.408659225 -1930748.561406438, 16347659.661605947 -1935072.653111287, 16340036.232449358 -1930477.422644232, 16340196.27963805 -1921564.3677413035))"
304.0,,,11612678.3472396,,,,,,,,,61075010.8211602,,,,,,,,,"POLYGON ((16225078.454365157 -1905733.8827928195, 16232875.44856238 -1901470.9881753891, 16240457.489552114 -1906107.6156809102, 16240246.165475639 -1915013.4023983749, 16232444.876778012 -1919282.227602444, 16224859.207000285 -1914639.327748381, 16225078.454365157 -1905733.8827928195))"
